"size","sim","serie","p1","p2","p3"
100,61,"x5",24,4,2
100,61,"x6",29,26,25
100,61,"x7",22,1,0
100,61,"x8",15,2,0
100,61,"x9",28,26,24
100,61,"x10",29,28,18
100,61,"x11",20,9,6
100,61,"x12",28,27,23
100,61,"x13",29,21,15
100,61,"x14",24,21,19
100,62,"x1",26,24,19
100,62,"x2",28,26,1
100,62,"x3",26,21,19
100,62,"x4",29,NA,NA
100,62,"x5",27,25,12
100,62,"x6",28,26,25
100,62,"x7",25,23,22
100,62,"x8",27,3,2
100,62,"x9",29,26,17
100,62,"x10",24,18,0
100,62,"x11",14,9,4
100,62,"x12",29,27,1
100,62,"x13",28,24,21
100,62,"x14",10,3,0
100,63,"x1",13,0,0
100,63,"x2",0,0,0
100,63,"x3",26,7,4
100,63,"x4",29,28,21
100,63,"x5",27,24,22
100,63,"x6",29,26,24
100,63,"x7",28,26,25
100,63,"x8",22,21,18
100,63,"x9",29,25,11
100,63,"x10",21,18,0
100,63,"x11",24,0,0
100,63,"x12",27,20,16
100,63,"x13",29,26,24
100,63,"x14",0,0,0
100,64,"x1",26,18,9
100,64,"x2",29,25,22
100,64,"x3",29,2,0
100,64,"x4",29,22,18
100,64,"x5",25,10,0
100,64,"x6",23,11,3
100,64,"x7",26,14,1
100,64,"x8",27,2,0
100,64,"x9",16,11,0
100,64,"x10",28,25,23
100,64,"x11",26,22,1
100,64,"x12",11,0,0
100,64,"x13",26,25,23
100,64,"x14",28,26,24
100,65,"x1",21,0,0
100,65,"x2",8,3,2
100,65,"x3",26,20,19
100,65,"x4",29,27,26
100,65,"x5",25,19,17
100,65,"x6",25,15,14
100,65,"x7",27,6,1
100,65,"x8",13,3,0
100,65,"x9",23,20,13
100,65,"x10",27,21,14
100,65,"x11",29,22,21
100,65,"x12",22,21,1
100,65,"x13",17,16,12
100,65,"x14",25,17,0
100,66,"x1",25,19,13
100,66,"x2",29,23,20
100,66,"x3",27,23,4
100,66,"x4",29,25,20
100,66,"x5",27,26,21
100,66,"x6",27,26,25
100,66,"x7",25,10,0
100,66,"x8",29,17,15
100,66,"x9",26,0,0
100,66,"x10",10,5,4
100,66,"x11",15,12,1
100,66,"x12",27,3,0
100,66,"x13",29,10,5
100,66,"x14",29,12,5
100,67,"x1",29,28,24
100,67,"x2",25,21,11
100,67,"x3",17,16,4
100,67,"x4",29,28,27
100,67,"x5",26,18,11
100,67,"x6",29,25,20
100,67,"x7",27,12,11
100,67,"x8",5,0,0
100,67,"x9",27,13,0
100,67,"x10",29,23,13
100,67,"x11",27,23,11
100,67,"x12",20,0,0
100,67,"x13",28,18,11
100,67,"x14",24,1,0
100,68,"x1",27,22,21
100,68,"x2",2,1,0
100,68,"x3",18,11,8
100,68,"x4",29,26,25
100,68,"x5",21,20,13
100,68,"x6",29,27,26
100,68,"x7",14,7,2
100,68,"x8",6,0,0
100,68,"x9",21,12,11
100,68,"x10",26,0,0
100,68,"x11",25,23,19
100,68,"x12",23,18,0
100,68,"x13",29,28,26
100,68,"x14",22,18,0
100,69,"x1",28,22,19
100,69,"x2",27,26,17
100,69,"x3",29,27,16
100,69,"x4",29,24,14
100,69,"x5",29,28,19
100,69,"x6",28,20,19
100,69,"x7",27,23,22
100,69,"x8",10,7,2
100,69,"x9",24,0,0
100,69,"x10",25,24,9
100,69,"x11",28,20,11
100,69,"x12",27,26,25
100,69,"x13",29,26,23
100,69,"x14",17,13,5
100,70,"x1",0,0,0
100,70,"x2",25,24,16
100,70,"x3",29,28,21
100,70,"x4",28,23,22
100,70,"x5",24,13,0
100,70,"x6",29,28,23
100,70,"x7",2,1,0
100,70,"x8",19,15,2
100,70,"x9",21,7,5
100,70,"x10",1,0,0
100,70,"x11",28,3,0
100,70,"x12",26,23,19
100,70,"x13",23,19,15
100,70,"x14",27,14,0
100,71,"x1",18,8,4
100,71,"x2",25,22,11
100,71,"x3",29,28,26
100,71,"x4",28,27,25
100,71,"x5",27,22,21
100,71,"x6",23,21,19
100,71,"x7",28,25,22
100,71,"x8",20,2,0
100,71,"x9",29,21,0
