"size","sim","serie","p1","p2","p3"
100,69,"x6",2,0,0
100,69,"x7",29,28,1
100,69,"x8",24,2,1
100,69,"x9",24,18,0
100,69,"x10",2,1,0
100,69,"x11",0,0,0
100,69,"x12",0,0,0
100,69,"x13",20,14,2
100,69,"x14",0,0,0
100,70,"x1",20,3,0
100,70,"x2",0,0,0
100,70,"x3",5,4,3
100,70,"x4",26,2,0
100,70,"x5",24,11,6
100,70,"x6",0,0,0
100,70,"x7",3,2,1
100,70,"x8",15,11,2
100,70,"x9",23,6,1
100,70,"x10",23,10,1
100,70,"x11",10,9,1
100,70,"x12",26,0,0
100,70,"x13",1,0,0
100,70,"x14",0,0,0
100,71,"x1",29,7,3
100,71,"x2",1,0,0
100,71,"x3",29,0,0
100,71,"x4",2,0,0
100,71,"x5",16,15,0
100,71,"x6",0,0,0
100,71,"x7",1,0,0
100,71,"x8",2,1,0
100,71,"x9",26,23,7
100,71,"x10",26,17,5
100,71,"x11",26,22,15
100,71,"x12",13,12,0
100,71,"x13",0,0,0
