"size","sim","serie","p1","p2","p3"
100,49,"x2",10,0,0
100,49,"x3",5,3,2
100,49,"x4",20,19,16
100,49,"x5",29,21,15
100,49,"x6",29,15,2
100,49,"x7",5,1,0
100,49,"x8",17,16,10
100,49,"x9",29,12,4
100,49,"x10",29,16,12
100,49,"x11",23,0,0
100,49,"x12",29,20,1
100,49,"x13",28,20,13
100,49,"x14",27,19,0
100,50,"x1",24,17,14
100,50,"x2",3,2,0
100,50,"x3",24,22,5
100,50,"x4",28,25,21
100,50,"x5",27,26,22
100,50,"x6",29,27,21
100,50,"x7",17,0,0
100,50,"x8",29,26,25
100,50,"x9",21,12,11
100,50,"x10",28,27,14
100,50,"x11",23,11,9
100,50,"x12",27,24,22
100,50,"x13",25,2,1
100,50,"x14",24,6,0
100,51,"x1",26,11,3
100,51,"x2",29,9,7
100,51,"x3",29,3,2
100,51,"x4",21,20,16
100,51,"x5",24,0,0
100,51,"x6",25,3,2
100,51,"x7",6,0,0
100,51,"x8",1,0,0
100,51,"x9",26,24,15
100,51,"x10",27,23,14
100,51,"x11",27,18,15
100,51,"x12",26,18,8
100,51,"x13",21,3,1
100,51,"x14",20,0,0
100,52,"x1",0,0,0
100,52,"x2",25,15,2
100,52,"x3",26,25,24
100,52,"x4",24,15,3
100,52,"x5",27,11,3
100,52,"x6",28,22,11
100,52,"x7",27,20,18
100,52,"x8",29,16,1
100,52,"x9",23,21,10
100,52,"x10",26,23,19
100,52,"x11",28,11,0
100,52,"x12",21,2,1
100,52,"x13",9,3,1
100,52,"x14",8,2,0
100,53,"x1",28,27,4
100,53,"x2",7,2,0
100,53,"x3",24,4,3
100,53,"x4",27,16,15
100,53,"x5",28,21,17
100,53,"x6",23,13,0
100,53,"x7",13,0,0
100,53,"x8",29,26,22
100,53,"x9",28,14,1
100,53,"x10",27,24,22
100,53,"x11",23,0,0
100,53,"x12",2,1,0
100,53,"x13",20,11,3
100,53,"x14",28,10,2
100,54,"x1",29,22,3
100,54,"x2",22,17,3
100,54,"x3",24,2,1
100,54,"x4",28,27,26
100,54,"x5",22,6,5
100,54,"x6",25,2,0
100,54,"x7",2,1,0
100,54,"x8",29,26,25
100,54,"x9",12,10,1
100,54,"x10",12,8,6
100,54,"x11",23,11,0
100,54,"x12",27,10,2
100,54,"x13",29,25,20
100,54,"x14",24,23,19
100,55,"x1",1,0,0
100,55,"x2",26,25,22
100,55,"x3",24,17,13
100,55,"x4",27,9,0
100,55,"x5",29,25,21
100,55,"x6",22,1,0
100,55,"x7",28,27,24
100,55,"x8",21,2,1
100,55,"x9",24,22,20
100,55,"x10",24,23,22
100,55,"x11",0,0,0
100,55,"x12",29,28,27
100,55,"x13",29,3,1
100,55,"x14",28,2,0
100,56,"x1",3,1,0
100,56,"x2",21,14,2
100,56,"x3",3,2,1
100,56,"x4",1,0,0
100,56,"x5",26,0,0
100,56,"x6",29,22,18
100,56,"x7",29,0,0
100,56,"x8",27,2,1
100,56,"x9",25,24,23
100,56,"x10",25,24,23
